src,tar,src_type,tar_type,is_net,arc_delay
_583_/Y,_584_/B,pin,pin,1,3.837519359358929e-14
_584_/Y,_710_/A,pin,pin,1,1.5389599317128244e-13
_584_/Y,_588_/A2,pin,pin,1,1.7751138016094958e-13
_585_/Y,_586_/B,pin,pin,1,6.106916459070605e-14
_586_/Y,_587_/B1,pin,pin,1,3.073778211126754e-14
_587_/Y,_588_/B,pin,pin,1,1.2546677564083397e-13
_590_/Y,_597_/B1,pin,pin,1,4.6255896655285e-14
_592_/Y,_596_/A2,pin,pin,1,8.441459879195146e-14
_593_/Y,_594_/A,pin,pin,1,6.711834863934452e-14
_594_/Y,_596_/B,pin,pin,1,7.687489425416139e-14
_595_/Y,_596_/C,pin,pin,1,1.588582916470585e-13
_596_/Y,_597_/B2,pin,pin,1,1.9806633546823327e-13
_598_/Y,_602_/B1,pin,pin,1,6.765922322187964e-14
_599_/Y,_602_/B2,pin,pin,1,3.3103019972521505e-14
_601_/Y,_602_/B3,pin,pin,1,6.208701359023544e-14
_603_/Y,_607_/B1,pin,pin,1,5.712647694298967e-14
_604_/Y,_607_/B2,pin,pin,1,3.1794303247036776e-14
_606_/Y,_607_/B3,pin,pin,1,1.0709899492863245e-13
_608_/Y,_613_/B1,pin,pin,1,5.873713380911624e-14
_609_/Y,_613_/B2,pin,pin,1,8.611092795849512e-14
_610_/Y,_611_/B,pin,pin,1,1.1409139420975184e-13
_612_/Y,_613_/B3,pin,pin,1,8.369672142849449e-14
_614_/Y,_615_/A2,pin,pin,1,5.856891306579154e-14
_615_/Y,_616_/B,pin,pin,1,9.581760027337766e-14
_618_/Y,_619_/B,pin,pin,1,1.2454352328085394e-13
_619_/Y,_620_/C,pin,pin,1,2.314883954825358e-14
_622_/Y,_623_/B,pin,pin,1,6.377138265156387e-14
_623_/Y,_624_/C,pin,pin,1,6.159708295727997e-14
_626_/Y,_627_/B,pin,pin,1,6.725803453674212e-14
_627_/Y,_628_/C,pin,pin,1,8.173739191996016e-14
_629_/Y,_630_/B,pin,pin,1,2.366982207024221e-13
_631_/Y,_632_/B,pin,pin,1,5.200566133333265e-14
_632_/Y,_633_/C,pin,pin,1,5.6200466643733377e-14
_634_/Y,_635_/A2,pin,pin,1,2.917475898996276e-14
_635_/Y,_636_/B,pin,pin,1,6.144448150150264e-14
_636_/Y,_711_/A,pin,pin,1,2.814810559116643e-13
_636_/Y,_640_/A2,pin,pin,1,2.404429736910241e-13
_637_/Y,_638_/B,pin,pin,1,2.322919959683867e-13
_638_/Y,_639_/B1,pin,pin,1,4.846944785634466e-14
_639_/Y,_640_/B,pin,pin,1,1.1756466297436347e-13
_642_/Y,_643_/B,pin,pin,1,5.2556646101126203e-14
_643_/Y,_645_/A2,pin,pin,1,9.524085892772399e-14
_644_/Y,_645_/B,pin,pin,1,1.2032470289233266e-13
_646_/Y,_647_/B,pin,pin,1,5.512760454834571e-14
_647_/Y,_649_/A2,pin,pin,1,9.430723888446957e-14
_648_/Y,_649_/B,pin,pin,1,1.3564758311827158e-13
_650_/Y,_651_/B,pin,pin,1,5.4870523272590455e-14
_651_/Y,_653_/A2,pin,pin,1,9.627792541076069e-14
_652_/Y,_653_/B,pin,pin,1,1.1965283635857055e-13
_656_/Y,_657_/B,pin,pin,1,5.136518245246399e-14
_657_/Y,_659_/A2,pin,pin,1,8.439530676954479e-14
_658_/Y,_659_/B,pin,pin,1,1.1990155233693872e-13
_660_/Y,_661_/B,pin,pin,1,5.634569552473781e-14
_661_/Y,_663_/A2,pin,pin,1,9.883746246571942e-14
_662_/Y,_663_/B,pin,pin,1,1.2926895068699623e-13
_664_/Y,_665_/B,pin,pin,1,5.5891197974031886e-14
_665_/Y,_668_/A2,pin,pin,1,1.0863207035305411e-13
_667_/Y,_668_/B,pin,pin,1,1.1354707050905549e-13
_669_/Y,_670_/B,pin,pin,1,6.639317324001401e-14
_670_/Y,_672_/A2,pin,pin,1,9.983073395725128e-14
_671_/Y,_672_/B,pin,pin,1,5.2836227960092325e-14
_673_/Y,_674_/B,pin,pin,1,5.59504563990218e-14
_674_/Y,_676_/A2,pin,pin,1,8.680067027557609e-14
_675_/Y,_676_/B,pin,pin,1,1.2956417893856403e-13
_677_/Y,_678_/B,pin,pin,1,5.681237340922525e-14
_678_/Y,_680_/A2,pin,pin,1,9.429373379115855e-14
_679_/Y,_680_/B,pin,pin,1,1.435987694855742e-13
_681_/Y,_682_/B,pin,pin,1,5.3368229025472017e-14
_682_/Y,_684_/A2,pin,pin,1,8.759093168657361e-14
_683_/Y,_684_/B,pin,pin,1,1.2975856283556353e-13
_685_/Y,_686_/B,pin,pin,1,5.217260813910468e-14
_686_/Y,_688_/A2,pin,pin,1,8.699363793348777e-14
_687_/Y,_688_/B,pin,pin,1,1.8559433774979067e-13
_689_/Y,_690_/B,pin,pin,1,5.552641815309914e-14
_690_/Y,_692_/A2,pin,pin,1,9.589793965435883e-14
_691_/Y,_692_/B,pin,pin,1,1.384163102061478e-13
_693_/Y,_694_/B,pin,pin,1,5.526296380144874e-14
_694_/Y,_696_/A2,pin,pin,1,1.0038127149164869e-13
_695_/Y,_696_/B,pin,pin,1,1.4576195610759013e-13
_697_/Y,_698_/B,pin,pin,1,6.19686254892636e-14
_698_/Y,_700_/A2,pin,pin,1,9.57524329465477e-14
_699_/Y,_700_/B,pin,pin,1,1.4209045452826669e-13
_701_/Y,_702_/B,pin,pin,1,7.035000294981775e-14
_702_/Y,_704_/A2,pin,pin,1,8.456511993481033e-14
_703_/Y,_704_/B,pin,pin,1,1.1935806889292605e-13
_705_/Y,_706_/B,pin,pin,1,6.948331883818715e-14
_706_/Y,_708_/A2,pin,pin,1,5.948651402194749e-14
_707_/Y,_708_/B,pin,pin,1,5.2804471000833866e-14
_743_/CON,_712_/A,pin,pin,1,4.18201606157409e-13
_743_/CON,_506_/A,pin,pin,1,3.3799078444883557e-13
dpath.b_reg.out\[1\]$_DFFE_PP_/QN,_740_/A,pin,pin,1,7.53393766643462e-13
dpath.b_reg.out\[1\]$_DFFE_PP_/QN,_712_/B,pin,pin,1,9.377220137538056e-13
dpath.b_reg.out\[1\]$_DFFE_PP_/QN,_674_/A2,pin,pin,1,4.221565588422016e-13
dpath.b_reg.out\[1\]$_DFFE_PP_/QN,_590_/A,pin,pin,1,4.2168587957407133e-13
dpath.b_reg.out\[1\]$_DFFE_PP_/QN,_441_/D,pin,pin,1,1.1713596672485727e-12
dpath.b_reg.out\[1\]$_DFFE_PP_/QN,_385_/A,pin,pin,1,3.80160285846573e-13
dpath.a_reg.out\[15\]$_DFFE_PP_/QN,_713_/B,pin,pin,1,3.8781266609513865e-13
dpath.a_reg.out\[15\]$_DFFE_PP_/QN,_671_/A,pin,pin,1,3.609297648081433e-13
dpath.a_reg.out\[15\]$_DFFE_PP_/QN,_586_/A1,pin,pin,1,1.5328557379564595e-13
dpath.b_reg.out\[14\]$_DFFE_PP_/QN,_714_/B,pin,pin,1,6.388551254850328e-13
dpath.b_reg.out\[14\]$_DFFE_PP_/QN,_665_/A2,pin,pin,1,7.476265158172513e-14
dpath.b_reg.out\[14\]$_DFFE_PP_/QN,_439_/C,pin,pin,1,6.1827176408083e-13
dpath.b_reg.out\[14\]$_DFFE_PP_/QN,_400_/A,pin,pin,1,4.3285026170986063e-13
dpath.a_reg.out\[14\]$_DFFE_PP_/QN,_715_/B,pin,pin,1,4.0217048441482106e-13
dpath.a_reg.out\[14\]$_DFFE_PP_/QN,_667_/A,pin,pin,1,1.0637548649014214e-13
dpath.a_reg.out\[14\]$_DFFE_PP_/QN,_556_/A,pin,pin,1,3.1335871397697446e-13
dpath.a_reg.out\[14\]$_DFFE_PP_/QN,_466_/A,pin,pin,1,4.001102834466641e-13
dpath.b_reg.out\[13\]$_DFFE_PP_/QN,_716_/B,pin,pin,1,7.790131929287514e-13
dpath.b_reg.out\[13\]$_DFFE_PP_/QN,_661_/A2,pin,pin,1,2.4577922704861754e-13
dpath.b_reg.out\[13\]$_DFFE_PP_/QN,_554_/A1,pin,pin,1,7.942648275194308e-13
dpath.b_reg.out\[13\]$_DFFE_PP_/QN,_439_/D,pin,pin,1,7.47319090291243e-13
dpath.b_reg.out\[13\]$_DFFE_PP_/QN,_397_/A,pin,pin,1,6.266254876097221e-13
dpath.a_reg.out\[13\]$_DFFE_PP_/QN,_717_/B,pin,pin,1,3.151665397844311e-13
dpath.a_reg.out\[13\]$_DFFE_PP_/QN,_662_/A,pin,pin,1,3.12097976585754e-13
dpath.a_reg.out\[13\]$_DFFE_PP_/QN,_467_/A,pin,pin,1,2.417460491770801e-13
dpath.b_reg.out\[12\]$_DFFE_PP_/QN,_718_/B,pin,pin,1,3.1493758339065647e-13
dpath.b_reg.out\[12\]$_DFFE_PP_/QN,_657_/A2,pin,pin,1,2.1054273775800159e-13
dpath.b_reg.out\[12\]$_DFFE_PP_/QN,_440_/A,pin,pin,1,4.126900373085246e-13
dpath.b_reg.out\[12\]$_DFFE_PP_/QN,_398_/A,pin,pin,1,2.2250825043156758e-13
dpath.a_reg.out\[12\]$_DFFE_PP_/QN,_719_/B,pin,pin,1,3.055374421349899e-13
dpath.a_reg.out\[12\]$_DFFE_PP_/QN,_658_/A,pin,pin,1,4.5116213824754337e-13
dpath.a_reg.out\[12\]$_DFFE_PP_/QN,_524_/A,pin,pin,1,4.497061902551669e-13
dpath.a_reg.out\[12\]$_DFFE_PP_/QN,_468_/A,pin,pin,1,4.535728617780649e-13
dpath.b_reg.out\[11\]$_DFFE_PP_/QN,_720_/B,pin,pin,1,6.060859279732878e-13
dpath.b_reg.out\[11\]$_DFFE_PP_/QN,_651_/A2,pin,pin,1,1.8875500392302041e-13
dpath.b_reg.out\[11\]$_DFFE_PP_/QN,_440_/B,pin,pin,1,5.463716501799554e-13
dpath.b_reg.out\[11\]$_DFFE_PP_/QN,_395_/A,pin,pin,1,4.843566411665001e-13
dpath.a_reg.out\[11\]$_DFFE_PP_/QN,_721_/B,pin,pin,1,2.645775308909859e-13
dpath.a_reg.out\[11\]$_DFFE_PP_/QN,_652_/A,pin,pin,1,2.6356849103410795e-13
dpath.a_reg.out\[11\]$_DFFE_PP_/QN,_469_/A,pin,pin,1,1.9875704001474231e-13
dpath.b_reg.out\[10\]$_DFFE_PP_/QN,rebuffer111/A,pin,pin,1,3.3640538271706433e-13
dpath.b_reg.out\[10\]$_DFFE_PP_/QN,_722_/B,pin,pin,1,6.807894092214495e-13
dpath.b_reg.out\[10\]$_DFFE_PP_/QN,_481_/A,pin,pin,1,4.898591840322986e-13
dpath.b_reg.out\[10\]$_DFFE_PP_/QN,_440_/C,pin,pin,1,6.642739201583037e-13
dpath.b_reg.out\[10\]$_DFFE_PP_/QN,_396_/A,pin,pin,1,7.191828512928544e-13
dpath.a_reg.out\[10\]$_DFFE_PP_/QN,rebuffer110/A,pin,pin,1,1.3231582984222362e-13
dpath.a_reg.out\[10\]$_DFFE_PP_/QN,rebuffer109/A,pin,pin,1,1.1518451394510604e-13
dpath.a_reg.out\[10\]$_DFFE_PP_/QN,_470_/A,pin,pin,1,1.2487114207232475e-13
dpath.b_reg.out\[9\]$_DFFE_PP_/QN,rebuffer113/A,pin,pin,1,8.105202164813974e-13
dpath.b_reg.out\[9\]$_DFFE_PP_/QN,_724_/A,pin,pin,1,8.747236875800146e-13
dpath.b_reg.out\[9\]$_DFFE_PP_/QN,rebuffer105/A,pin,pin,1,4.4787174728437573e-13
dpath.b_reg.out\[9\]$_DFFE_PP_/QN,_706_/A2,pin,pin,1,2.311183471166711e-13
dpath.b_reg.out\[9\]$_DFFE_PP_/QN,_639_/A1,pin,pin,1,7.924565951361595e-13
dpath.a_reg.out\[9\]$_DFFE_PP_/QN,rebuffer104/A,pin,pin,1,3.801371923402991e-13
dpath.a_reg.out\[9\]$_DFFE_PP_/QN,_707_/A,pin,pin,1,2.205774354401696e-13
dpath.a_reg.out\[9\]$_DFFE_PP_/QN,_457_/A,pin,pin,1,4.5299929172376574e-13
dpath.b_reg.out\[8\]$_DFFE_PP_/QN,_726_/B,pin,pin,1,8.327741708030745e-13
dpath.b_reg.out\[8\]$_DFFE_PP_/QN,_702_/A2,pin,pin,1,4.187706767726923e-13
dpath.b_reg.out\[8\]$_DFFE_PP_/QN,_441_/A,pin,pin,1,8.974600034482305e-13
dpath.b_reg.out\[8\]$_DFFE_PP_/QN,_394_/A,pin,pin,1,7.140433535245128e-13
dpath.a_reg.out\[8\]$_DFFE_PP_/QN,_727_/B,pin,pin,1,2.2157758483923318e-13
dpath.a_reg.out\[8\]$_DFFE_PP_/QN,_703_/A,pin,pin,1,1.5846421126241433e-13
dpath.a_reg.out\[8\]$_DFFE_PP_/QN,_458_/A,pin,pin,1,1.3720888845675933e-13
dpath.b_reg.out\[7\]$_DFFE_PP_/QN,_728_/B,pin,pin,1,6.202801943952507e-13
dpath.b_reg.out\[7\]$_DFFE_PP_/QN,_698_/A2,pin,pin,1,2.728174131917671e-13
dpath.b_reg.out\[7\]$_DFFE_PP_/QN,_441_/B,pin,pin,1,6.308133269211647e-13
dpath.b_reg.out\[7\]$_DFFE_PP_/QN,_391_/A,pin,pin,1,5.735556886203586e-13
dpath.a_reg.out\[7\]$_DFFE_PP_/QN,_729_/B,pin,pin,1,1.4201282565271672e-13
dpath.a_reg.out\[7\]$_DFFE_PP_/QN,_699_/A,pin,pin,1,1.1071198347195957e-13
dpath.a_reg.out\[7\]$_DFFE_PP_/QN,_459_/A,pin,pin,1,9.380801799414862e-14
dpath.b_reg.out\[6\]$_DFFE_PP_/QN,_730_/B,pin,pin,1,7.156958402657065e-13
dpath.b_reg.out\[6\]$_DFFE_PP_/QN,_694_/A2,pin,pin,1,2.615147681739316e-13
dpath.b_reg.out\[6\]$_DFFE_PP_/QN,_441_/C,pin,pin,1,6.880444564788535e-13
dpath.b_reg.out\[6\]$_DFFE_PP_/QN,_392_/A,pin,pin,1,6.102276886923996e-13
dpath.a_reg.out\[6\]$_DFFE_PP_/QN,_731_/B,pin,pin,1,1.9500547010498082e-13
dpath.a_reg.out\[6\]$_DFFE_PP_/QN,_695_/A,pin,pin,1,1.1724611082356007e-13
dpath.a_reg.out\[6\]$_DFFE_PP_/QN,_460_/A,pin,pin,1,1.4355466956220836e-13
dpath.b_reg.out\[5\]$_DFFE_PP_/QN,_732_/B,pin,pin,1,5.801279595596398e-13
dpath.b_reg.out\[5\]$_DFFE_PP_/QN,_690_/A2,pin,pin,1,2.7459864894094355e-13
dpath.b_reg.out\[5\]$_DFFE_PP_/QN,_442_/A,pin,pin,1,5.765400635203421e-13
dpath.b_reg.out\[5\]$_DFFE_PP_/QN,_389_/A,pin,pin,1,3.9536291449905614e-13
dpath.a_reg.out\[5\]$_DFFE_PP_/QN,_733_/B,pin,pin,1,1.3535278854757277e-13
dpath.a_reg.out\[5\]$_DFFE_PP_/QN,_691_/A,pin,pin,1,1.689089135486349e-13
dpath.a_reg.out\[5\]$_DFFE_PP_/QN,_461_/A,pin,pin,1,9.437123391770053e-14
dpath.b_reg.out\[4\]$_DFFE_PP_/QN,rebuffer64/A,pin,pin,1,2.758976044587441e-13
dpath.b_reg.out\[4\]$_DFFE_PP_/QN,rebuffer63/A,pin,pin,1,1.521321588669744e-13
dpath.b_reg.out\[4\]$_DFFE_PP_/QN,_734_/B,pin,pin,1,3.9847460183914385e-13
dpath.b_reg.out\[4\]$_DFFE_PP_/QN,_442_/B,pin,pin,1,4.1900765626254333e-13
dpath.a_reg.out\[4\]$_DFFE_PP_/QN,rebuffer102/A,pin,pin,1,2.3937386903379043e-13
dpath.a_reg.out\[4\]$_DFFE_PP_/QN,_735_/B,pin,pin,1,2.1724797254121103e-13
dpath.a_reg.out\[4\]$_DFFE_PP_/QN,_462_/A,pin,pin,1,2.339137184729362e-13
dpath.b_reg.out\[3\]$_DFFE_PP_/QN,_736_/B,pin,pin,1,4.729352760107775e-13
dpath.b_reg.out\[3\]$_DFFE_PP_/QN,_682_/A2,pin,pin,1,3.4007204604419305e-13
dpath.b_reg.out\[3\]$_DFFE_PP_/QN,_603_/A,pin,pin,1,6.100476027115498e-13
dpath.b_reg.out\[3\]$_DFFE_PP_/QN,_442_/C,pin,pin,1,1.253646844537673e-13
dpath.b_reg.out\[3\]$_DFFE_PP_/QN,_387_/A,pin,pin,1,5.692080379086917e-13
dpath.a_reg.out\[3\]$_DFFE_PP_/QN,_737_/B,pin,pin,1,1.2865044045264756e-13
dpath.a_reg.out\[3\]$_DFFE_PP_/QN,_683_/A,pin,pin,1,1.0323490516215769e-13
dpath.a_reg.out\[3\]$_DFFE_PP_/QN,_463_/A,pin,pin,1,1.1194201083664437e-13
dpath.b_reg.out\[2\]$_DFFE_PP_/QN,_738_/B,pin,pin,1,4.0083751205385876e-13
dpath.b_reg.out\[2\]$_DFFE_PP_/QN,_678_/A2,pin,pin,1,1.6565104865064184e-13
dpath.b_reg.out\[2\]$_DFFE_PP_/QN,_598_/A,pin,pin,1,3.867167816442446e-13
dpath.b_reg.out\[2\]$_DFFE_PP_/QN,_442_/D,pin,pin,1,5.081649077226524e-13
dpath.b_reg.out\[2\]$_DFFE_PP_/QN,_388_/A,pin,pin,1,3.82971107083796e-13
dpath.a_reg.out\[2\]$_DFFE_PP_/QN,_739_/B,pin,pin,1,1.5310276375683773e-13
dpath.a_reg.out\[2\]$_DFFE_PP_/QN,_679_/A,pin,pin,1,8.954841805141472e-14
dpath.a_reg.out\[2\]$_DFFE_PP_/QN,_464_/A,pin,pin,1,1.3473503725474484e-13
dpath.a_reg.out\[1\]$_DFFE_PP_/QN,_741_/B,pin,pin,1,1.8042366916899005e-13
dpath.a_reg.out\[1\]$_DFFE_PP_/QN,_675_/A,pin,pin,1,2.48644448129845e-13
dpath.a_reg.out\[1\]$_DFFE_PP_/QN,_597_/A1,pin,pin,1,2.2348868090361906e-13
dpath.a_reg.out\[1\]$_DFFE_PP_/QN,_465_/A,pin,pin,1,2.0202638390323657e-13
dpath.b_reg.out\[0\]$_DFFE_PP_/QN,_742_/A,pin,pin,1,7.155304994344025e-13
dpath.b_reg.out\[0\]$_DFFE_PP_/QN,_643_/A2,pin,pin,1,2.571282217093268e-13
dpath.b_reg.out\[0\]$_DFFE_PP_/QN,_475_/A,pin,pin,1,6.519630213301653e-13
dpath.b_reg.out\[0\]$_DFFE_PP_/QN,_440_/D,pin,pin,1,2.1941779990153343e-13
dpath.b_reg.out\[0\]$_DFFE_PP_/QN,_386_/A,pin,pin,1,4.904257338775309e-13
dpath.a_reg.out\[0\]$_DFFE_PP_/QN,_743_/B,pin,pin,1,1.6300541916692418e-13
dpath.a_reg.out\[0\]$_DFFE_PP_/QN,_644_/A,pin,pin,1,1.2681533340802575e-13
dpath.a_reg.out\[0\]$_DFFE_PP_/QN,_471_/A,pin,pin,1,1.3804700384114493e-13
clkbuf_0_clk/Y,clkbuf_2_3__f_clk/A,pin,pin,1,4.1617542203241376e-13
clkbuf_0_clk/Y,clkbuf_2_2__f_clk/A,pin,pin,1,4.845036047709805e-13
clkbuf_0_clk/Y,clkbuf_2_1__f_clk/A,pin,pin,1,3.9895446972068593e-13
clkbuf_0_clk/Y,clkbuf_2_0__f_clk/A,pin,pin,1,4.401782486684186e-13
clkbuf_2_0__f_clk/Y,dpath.a_reg.out\[0\]$_DFFE_PP_/CLK,pin,pin,1,1.0281147677995706e-12
clkbuf_2_0__f_clk/Y,dpath.a_reg.out\[10\]$_DFFE_PP_/CLK,pin,pin,1,1.333341640222252e-12
clkbuf_2_0__f_clk/Y,dpath.a_reg.out\[1\]$_DFFE_PP_/CLK,pin,pin,1,6.233931014627825e-13
clkbuf_2_0__f_clk/Y,dpath.a_reg.out\[2\]$_DFFE_PP_/CLK,pin,pin,1,7.9807411764235e-13
clkbuf_2_0__f_clk/Y,dpath.a_reg.out\[3\]$_DFFE_PP_/CLK,pin,pin,1,8.180122703337067e-13
clkbuf_2_0__f_clk/Y,dpath.b_reg.out\[0\]$_DFFE_PP_/CLK,pin,pin,1,1.2202146845025075e-12
clkbuf_2_0__f_clk/Y,dpath.b_reg.out\[10\]$_DFFE_PP_/CLK,pin,pin,1,1.3051123766774642e-12
clkbuf_2_0__f_clk/Y,dpath.b_reg.out\[1\]$_DFFE_PP_/CLK,pin,pin,1,7.655172611260863e-13
clkbuf_2_0__f_clk/Y,dpath.b_reg.out\[2\]$_DFFE_PP_/CLK,pin,pin,1,6.959050306495906e-13
clkbuf_2_1__f_clk/Y,ctrl.state.out\[0\]$_DFF_P_/CLK,pin,pin,1,7.803499057872088e-13
clkbuf_2_1__f_clk/Y,ctrl.state.out\[1\]$_DFF_P_/CLK,pin,pin,1,7.298656037185713e-13
clkbuf_2_1__f_clk/Y,ctrl.state.out\[2\]$_DFF_P_/CLK,pin,pin,1,6.072427716913298e-13
clkbuf_2_1__f_clk/Y,dpath.a_reg.out\[4\]$_DFFE_PP_/CLK,pin,pin,1,7.479457591469396e-13
clkbuf_2_1__f_clk/Y,dpath.a_reg.out\[5\]$_DFFE_PP_/CLK,pin,pin,1,5.049887374583562e-13
clkbuf_2_1__f_clk/Y,dpath.a_reg.out\[6\]$_DFFE_PP_/CLK,pin,pin,1,5.711976031053112e-13
clkbuf_2_1__f_clk/Y,dpath.b_reg.out\[3\]$_DFFE_PP_/CLK,pin,pin,1,7.590773170619569e-13
clkbuf_2_1__f_clk/Y,dpath.b_reg.out\[4\]$_DFFE_PP_/CLK,pin,pin,1,6.54386701076648e-13
clkbuf_2_1__f_clk/Y,dpath.b_reg.out\[5\]$_DFFE_PP_/CLK,pin,pin,1,5.837213308199085e-13
clkbuf_2_2__f_clk/Y,dpath.a_reg.out\[11\]$_DFFE_PP_/CLK,pin,pin,1,1.0022744353216373e-12
clkbuf_2_2__f_clk/Y,dpath.a_reg.out\[12\]$_DFFE_PP_/CLK,pin,pin,1,7.567785916158531e-13
clkbuf_2_2__f_clk/Y,dpath.a_reg.out\[13\]$_DFFE_PP_/CLK,pin,pin,1,3.508483651173955e-13
clkbuf_2_2__f_clk/Y,dpath.a_reg.out\[14\]$_DFFE_PP_/CLK,pin,pin,1,5.614785979907166e-13
clkbuf_2_2__f_clk/Y,dpath.b_reg.out\[11\]$_DFFE_PP_/CLK,pin,pin,1,9.812651993040822e-13
clkbuf_2_2__f_clk/Y,dpath.b_reg.out\[12\]$_DFFE_PP_/CLK,pin,pin,1,9.059601484805169e-13
clkbuf_2_2__f_clk/Y,dpath.b_reg.out\[13\]$_DFFE_PP_/CLK,pin,pin,1,3.209550680782769e-13
clkbuf_2_2__f_clk/Y,dpath.b_reg.out\[14\]$_DFFE_PP_/CLK,pin,pin,1,5.988780435103869e-13
clkbuf_2_2__f_clk/Y,dpath.b_reg.out\[15\]$_DFFE_PP_/CLK,pin,pin,1,3.7786332222899954e-13
clkbuf_2_3__f_clk/Y,clkload0/A,pin,pin,1,1.306494382081677e-13
clkbuf_2_3__f_clk/Y,dpath.a_reg.out\[15\]$_DFFE_PP_/CLK,pin,pin,1,4.112791650214692e-13
clkbuf_2_3__f_clk/Y,dpath.a_reg.out\[7\]$_DFFE_PP_/CLK,pin,pin,1,4.524143375466555e-13
clkbuf_2_3__f_clk/Y,dpath.a_reg.out\[8\]$_DFFE_PP_/CLK,pin,pin,1,3.271388422741023e-13
clkbuf_2_3__f_clk/Y,dpath.a_reg.out\[9\]$_DFFE_PP_/CLK,pin,pin,1,3.407633604544241e-13
clkbuf_2_3__f_clk/Y,dpath.b_reg.out\[6\]$_DFFE_PP_/CLK,pin,pin,1,5.649340587346452e-13
clkbuf_2_3__f_clk/Y,dpath.b_reg.out\[7\]$_DFFE_PP_/CLK,pin,pin,1,5.104545800806159e-13
clkbuf_2_3__f_clk/Y,dpath.b_reg.out\[8\]$_DFFE_PP_/CLK,pin,pin,1,2.9482444046866063e-13
clkbuf_2_3__f_clk/Y,dpath.b_reg.out\[9\]$_DFFE_PP_/CLK,pin,pin,1,4.054682208477073e-13
_471_/Y,_742_/B,pin,pin,1,1.4033316609457502e-13
_471_/Y,_480_/A2,pin,pin,1,1.3819937490396061e-13
_470_/Y,_722_/A,pin,pin,1,1.236909473499928e-13
_470_/Y,_501_/A2,pin,pin,1,1.2425061251142983e-13
_469_/Y,_720_/A,pin,pin,1,2.5052182550666657e-13
_469_/Y,_522_/A1,pin,pin,1,1.9847438850837534e-13
_468_/Y,_718_/A,pin,pin,1,8.0618529159273e-14
_467_/Y,_716_/A,pin,pin,1,7.537368759734722e-14
_467_/Y,_553_/A1,pin,pin,1,7.680339789714954e-14
_466_/Y,_714_/A,pin,pin,1,9.9369561786921e-14
_465_/Y,_740_/B,pin,pin,1,1.6255397093482837e-13
_465_/Y,_712_/CI,pin,pin,1,1.6772893566673747e-13
_464_/Y,_738_/A,pin,pin,1,1.2002947464076485e-13
_464_/Y,_602_/A2,pin,pin,1,1.1919602132572094e-13
_463_/Y,_736_/A,pin,pin,1,1.1556716954935764e-13
_463_/Y,_607_/A2,pin,pin,1,1.279367237150275e-13
_462_/Y,_734_/A,pin,pin,1,1.4258162521745693e-13
_462_/Y,_613_/A2,pin,pin,1,8.103396155045156e-14
_461_/Y,_732_/A,pin,pin,1,1.1698720334477053e-13
_461_/Y,_618_/B,pin,pin,1,7.095258218849446e-14
_460_/Y,_730_/A,pin,pin,1,1.526524674895502e-13
_460_/Y,_622_/B,pin,pin,1,1.1890384239276325e-13
_459_/Y,_728_/A,pin,pin,1,1.162491056107967e-13
_459_/Y,_626_/B,pin,pin,1,9.272986024877472e-14
_458_/Y,_726_/A,pin,pin,1,2.7917010608606574e-13
_458_/Y,_631_/B,pin,pin,1,2.2826418489760303e-13
_457_/Y,_724_/B,pin,pin,1,1.5453834230089863e-13
_457_/Y,_638_/A1,pin,pin,1,7.615880582428902e-14
_386_/Y,_743_/A,pin,pin,1,4.701281546134681e-14
_396_/Y,_723_/A,pin,pin,1,7.176102431467185e-14
_395_/Y,_721_/A,pin,pin,1,1.322947963200774e-13
_395_/Y,_523_/A1,pin,pin,1,1.7360861825823498e-13
_398_/Y,_719_/A,pin,pin,1,9.904757407048354e-14
_398_/Y,_536_/A1,pin,pin,1,6.694200993225333e-14
_397_/Y,_717_/A,pin,pin,1,3.9645597324803813e-14
_400_/Y,_715_/A,pin,pin,1,1.1208961140990112e-13
_400_/Y,_572_/A1,pin,pin,1,9.035141883793896e-14
_399_/Y,_713_/A,pin,pin,1,3.974969089775779e-14
_385_/Y,_741_/A,pin,pin,1,3.9798249602557983e-14
_388_/Y,_739_/A,pin,pin,1,3.9680508634757847e-14
_387_/Y,_737_/A,pin,pin,1,3.9726946369058116e-14
_390_/Y,_735_/A,pin,pin,1,7.840965696821398e-14
_389_/Y,_733_/A,pin,pin,1,1.2031234298756632e-13
_389_/Y,_620_/A1,pin,pin,1,1.120511154565143e-13
_392_/Y,_731_/A,pin,pin,1,5.233663776340637e-14
_392_/Y,_624_/A1,pin,pin,1,1.0363956329424717e-13
_391_/Y,_729_/A,pin,pin,1,1.217809083827251e-13
_391_/Y,_628_/A1,pin,pin,1,1.0763241562123174e-13
_394_/Y,_727_/A,pin,pin,1,6.549222833973287e-14
_394_/Y,_633_/A1,pin,pin,1,6.114215172570506e-14
_393_/Y,_725_/A,pin,pin,1,3.974652299453506e-14
input1/Y,_642_/B,pin,pin,1,1.4331169985535436e-13
input10/Y,_599_/A2,pin,pin,1,5.5231813317780515e-14
rebuffer47/Y,rebuffer52/A,pin,pin,1,1.129210725034531e-13
rebuffer47/Y,rebuffer49/A,pin,pin,1,1.4898603455538312e-13
rebuffer47/Y,_507_/A1,pin,pin,1,1.5526836272868744e-13
rebuffer47/Y,rebuffer48/A,pin,pin,1,1.4474669564074755e-13
